item,word,word2,sentence,context_length,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy,ELAN,LAN,N400,EPNP,P600,PNP,RTfirstfix,RTfirstpass,RTrightbound,RTgopast,self_paced_reading_time,rnn,rnn_pos,psg,psg_pos,bigram,trigram,tetragram,bigram_pos,trigram_pos,tetragram_pos,is_start_end,is_multitoken_GPT2,s_GPT2,is_multitoken_GPT2_medium,s_GPT2_medium,is_multitoken_GPT2_large,s_GPT2_large,is_multitoken_GPT2_xl,s_GPT2_xl,is_multitoken_GPTNeo_125M,s_GPTNeo_125M,is_multitoken_GPTNeo,s_GPTNeo,is_multitoken_GPTNeo_2.7B,s_GPTNeo_2.7B,Subtlex_log10,length
Why don't you tell me what,happened,HAPPENED,"Why don't you tell me what happened on Saturday, step by step.",6,177,1368,1,4.639344262295082,0.6064318286844202,0.1473684210526315,1.9148195619852824,-0.3578947368421052,1.863260142157342,-1.6896022323739783,-0.1573350628241546,1.4921959700143856,1.2843456592276803,1.1277207155590472,2.53951244591138,152.93023255813952,165.48837209302326,172.74418604651163,204.3720930232558,249.1549295774648,5.0212721824646,1.8926382105875112,4.4190000000000005,1.690999999999999,4.303439435402152,4.712102237706735,4.587140944709948,1.7207448658453803,1.6430211060313664,2.864438881535523,0,0,3.2493308743231,0,2.5069962961472467,0,2.848790466810803,0,2.3544427641796686,0,3.710208239173933,0,2.0689318012807973,0,1.8886542714697407,10.126391075045728,8
His helmet was lost but he could still do,some,SOME,His helmet was lost but he could still do some damage.,9,135,924,1,3.639344262295082,1.238719592768354,0.0192307692307692,3.951243718581427,-0.1634615384615384,2.8352799994796465,-1.447444008373994,-1.895238092151885,-1.3848818902942268,0.0756775609205122,-0.6715470207008448,0.7804814351266782,200.28571428571428,217.7142857142857,227.9047619047619,270.0952380952381,261.22058823529414,5.360071659088135,2.1416488402288274,4.892000000000003,1.86,5.5553549504630135,5.98674426763545,6.186309317645243,1.7472752512868577,1.8292127418210509,1.879791325973758,0,0,1.7945595589184369,0,1.9114716247496624,0,2.486142451118076,0,2.117338892086829,0,3.474021983580625,0,2.14705440708592,0,2.793063317218115,11.38610294601307,4
If this were a movie instead of,a,A,If this were a movie instead of a book this would be a good bit.,7,204,1705,2,4.677966101694915,0.8187601637400568,0.5,0.6931471805599453,0.3295454545454546,1.7039402396808672,-2.994874668758929,-0.2553724512117951,0.685509130358696,-1.6576302209269225,-1.9779545122926885,-1.2430549330989982,41.61904761904762,41.61904761904762,41.61904761904762,54.285714285714285,256.23376623376623,2.8052690029144287,1.0836123221766654,2.9450000000000003,0.9439999999999992,3.246023283146496,3.1940999892994806,3.141923411092235,0.9912859083848666,1.0453943554851337,1.026218426830679,0,0,0.4891364388818948,0,0.4543818865188085,0,0.3565895596729572,0,0.2646113073658621,0,0.4187269241605206,0,0.3633652629369798,0,0.2520701600720346,13.855864282863422,1
Jack walked up to the,door.,DOOR,Jack walked up to the door.,5,26,118,2,3.7796610169491527,0.92973478995949,0.1709401709401709,1.766441661243765,0.1111111111111111,3.44173427949911,-1.016049355201865,0.4641113030538931,1.4032648692005558,1.0875097197800312,0.3234517880176243,1.9828617682345715,151.14285714285714,187.1428571428572,229.42857142857144,471.3333333333333,302.6025641025641,6.252634048461914,2.052836322782011,16.818999999999996,1.9050000000000007,5.491619395088939,4.883690878836652,4.542286587098424,0.5951629844967289,0.512401168499244,0.4943120600086828,1,1,12.589342830574775,1,10.83505963453656,1,11.562938120685937,1,11.807835931262794,1,13.823734254031995,1,11.3023674158055,1,13.561615141007266,9.608780865147382,5
Normally they want to,cut,CUT,Normally they want to cut things up.,4,50,253,2,2.3220338983050848,0.972743683964672,0.008695652173913,4.74493212836325,-0.1217391304347826,3.4823712873653823,-0.4671797655630437,-2.082838740244903,-0.8922216443514283,-0.7810482990346791,-0.8082913377068259,-0.739227572664796,187.42857142857144,206.66666666666663,229.04761904761904,285.7142857142857,269.83098591549293,7.026472568511963,0.151331755398082,6.449000000000002,0.1579999999999994,6.8307568334724165,7.609698344581372,7.446652294146463,0.4073388158761117,0.1627409579100866,0.1337772005423331,0,0,5.647890742594665,0,5.710681098150866,0,6.09131045623823,0,6.100416206849387,0,5.904962639260454,0,6.211122836012281,0,5.655453590236783,9.368881400104733,3
Andy felt,good,GOOD,Andy felt good when he got ready to go out on Saturday night.,2,188,1495,2,4.186440677966102,0.8402498862958698,0.0175438596491228,4.04305126783455,-0.1578947368421052,3.369711531506052,1.264706554651851,-2.001306341420769,-1.142970692027699,-0.5220643223075765,-0.5147605766965584,0.4809256513708378,127.42857142857144,136.95238095238096,147.8095238095238,182.95238095238096,252.08860759493672,5.395741939544678,2.901099730109032,5.491,2.6499999999999995,5.369904747073274,5.320307064170182,5.320307064170182,2.720504287372465,3.395069616216001,3.532303687758446,0,0,5.307816309940165,0,5.315076966695501,0,5.253631049633191,0,5.888721662023475,0,4.986753914940559,0,5.085824371744733,0,4.09409308459604,11.798983719743402,4
Sam felt proud,when,WHEN,Sam felt proud when he went home.,3,42,204,2,4.491525423728813,0.7040004250569887,0.0111111111111111,4.499809670330265,-0.5333333333333333,1.7336912276501222,-0.9750713385000588,0.2209153838846645,0.673992849221187,-1.0347479401847328,0.5924997918662571,-0.1078927274470031,148.97560975609755,153.26829268292684,153.26829268292684,164.78048780487805,275.42857142857144,6.457574844360352,5.26807847214596,5.283999999999999,5.232000000000001,5.046023127892732,4.46641640828427,4.530244067062065,6.055729717021551,4.9806757629535605,4.345507665051153,0,0,3.934025056401608,0,3.6842795412730807,0,3.276302989211217,0,3.5986714265416246,0,3.43557501337081,0,3.1873422901038166,0,3.9223684972157487,11.549633408375607,4
Andrew closed,the,THE,Andrew closed the office door on the way out.,2,100,609,2,4.830508474576271,0.4215137897233533,0.5681818181818182,0.5653138090500602,0.3863636363636364,1.5397499432785822,0.3258730387243259,-0.5157586597228239,0.1066846426576376,-1.9863633464622563,-1.518595899641514,-1.0170340885114562,68.19047619047619,75.61904761904762,75.61904761904762,87.61904761904762,274.3857142857143,1.853382229804993,2.091901609997183,1.5710000000000015,2.023000000000001,2.111997822261836,2.1062321491889784,2.1062321491889784,2.0481678608989475,2.3031146875654342,2.364524631995585,0,0,1.5892294026212466,0,1.3684762175430991,0,1.9075938948126068,0,1.1523137285019949,0,1.317861771276559,0,1.3706535590664906,0,2.136997155598342,14.222246857765809,3
He was built with muscle and liked to throw,his,HIS,He was built with muscle and liked to throw his weight around.,9,158,1162,2,3.694915254237288,0.9870582781267117,0.102803738317757,2.274933561663536,-0.0186915887850467,3.194556018068905,2.351821229110129,-0.5782463640300785,-0.5291892091433207,0.125378609603656,-1.0165980774909258,0.4646619890894385,104.09302325581396,104.09302325581396,104.09302325581396,116.46511627906976,264.61333333333334,3.496318817138672,3.104297932399215,3.971000000000004,3.071000000000001,4.114259044161761,3.870576463770201,3.77442051028677,3.2722036756538384,3.0490371284408555,3.019702194356112,0,0,3.2003547334566416,0,3.0908215754895103,0,2.555741367214325,0,2.422204420354327,0,3.4296168366330426,0,2.3561780168365183,0,2.191430716206921,11.593251209508129,3
There were choked screams,and,AND,There were choked screams and shouts of dismay.,4,80,454,2,3.864406779661017,1.0078592389170649,0.074074074074074,2.602689685444384,-0.0833333333333333,3.191000898886331,0.2622042798304533,-2.957687408173224,-0.7503690684125537,-1.5556772230348326,-0.7568305691792852,-1.0512875101906527,29.904761904761905,33.42857142857143,37.04761904761905,52.66666666666666,284.06349206349205,2.13947868347168,2.564856311904025,3.8930000000000007,2.761000000000001,2.262690503672831,2.093234056339027,2.093234056339027,2.4519768138275,2.369498215796453,2.354232076629902,0,0,1.407267461990516,0,1.275832823146563,0,1.4049341356338778,0,1.4713747658905827,0,2.0195761083359574,0,1.4825059129669975,0,1.6205040050918411,13.433927978319357,3
He,lay,LAY,He lay his sword aside and extended his hands.,1,90,528,2,2.830508474576271,1.100979851562976,0.0082644628099173,4.795790545596741,-0.0991735537190082,3.646363172011097,-0.8225119582388322,0.6934199130059474,-0.2005615120842343,-0.1153614485072683,-0.0189273201283954,1.1552976131120445,136.47619047619048,174.28571428571428,174.28571428571428,176.85714285714286,247.82432432432432,7.233528614044189,0.7050795872296547,7.066999999999999,1.005,7.023414128203228,6.79861274557422,6.772363275514087,1.201099764643577,0.7132073118741618,0.7131888911934178,0,0,9.891284308238305,0,12.792345073562911,0,11.153700503118818,0,9.873704083198538,0,8.051809653736523,0,10.68213119212764,0,8.422417598827085,7.996317231796745,3
Lawrence rubbed the back of,his,HIS,Lawrence rubbed the back of his neck and hung his head.,5,137,940,2,4.491525423728813,0.8173312618417756,0.6333333333333333,0.456758402495715,0.5666666666666667,1.5550968396614695,-0.6804677739923699,-0.9417518694466736,-0.002950458422951,0.0546587691819907,-0.5879126408177874,0.6258162418450731,161.23809523809524,176.28571428571428,180.0,194.8571428571429,248.7560975609756,2.619370460510254,2.547997711466599,4.227999999999998,2.7780000000000005,4.248845142847263,2.1296586499251,2.1020391417346365,2.837222325736333,2.8532022662817123,2.8613534175109105,0,0,0.1423942189514598,0,0.076164951830251,0,0.2409592481963801,0,0.2067041743412124,0,0.59738711941098,0,0.1964424720230197,0,0.1553395153989438,11.593251209508129,3
I mostly just pick a dry white and drink it to get,drunk.,DRUNK,I mostly just pick a dry white and drink it to get drunk.,12,187,1493,2,3.8813559322033897,1.1609262913237068,0.5102040816326531,0.6729444732424258,0.4693877551020408,2.1627896095361057,0.3802734092490025,2.721921025729382,3.737803614139557,1.1281592105710991,2.706837648153305,2.6564830622018483,157.52380952380952,197.04761904761904,248.95238095238096,774.5714285714286,301.1923076923077,10.558067321777344,4.59436099971049,17.135000000000005,4.494,6.591218906248246,6.374752881655875,6.681595371148262,2.663123866855053,2.743783422662635,2.842725504108589,1,1,11.289128763780043,1,10.439914045617224,1,9.96566659836296,1,11.480917594687224,1,12.415371867032963,1,9.617972478081487,1,11.752040089411144,8.269756947532983,6
Alice,is,IS,Alice is looking for somewhere to live.,1,34,154,2,4.016949152542373,1.058488275043442,0.0608695652173913,2.7990219793079367,-0.0521739130434782,3.4297445856059614,0.1071537795310157,-1.5318992273824503,-0.999741873703897,-1.498616667171043,-0.6052254239718119,-0.7856001966448348,88.85714285714286,92.38095238095238,92.38095238095238,100.95238095238096,268.06944444444446,4.11929178237915,2.491509434775722,2.4930000000000003,2.168,6.324096009610006,6.191996702824938,6.408808115181258,2.622414162410919,2.484213005129416,2.481749239079912,0,0,4.145981439154821,0,3.642095254116422,0,3.504666207075944,0,3.758975109539393,0,3.5151850494856687,0,4.660762706855693,0,3.46522033634036,13.038248891280736,2
He is after glory and heads for,his,HIS,He is after glory and heads for his hall.,7,88,518,2,3.220338983050848,1.018243867039947,0.063063063063063,2.763620052257021,-0.1891891891891891,3.133423493573902,0.2492768548659118,-2.0267638587481835,-1.9888904619476069,-0.5767822775486606,-1.6276495242896287,-0.1869461230712887,172.29268292682926,176.58536585365854,239.609756097561,428.4878048780488,319.86301369863014,4.53407621383667,3.2081319233943746,4.305,2.923,4.61339041477008,4.741920714661008,4.838122719846299,2.837222325736333,2.975101121104817,3.141255661415267,0,0,3.801991345066699,0,4.160495734950398,0,4.033320010111205,0,3.826935283962436,0,3.103458538683643,0,4.215305104080355,0,4.447913367631213,11.593251209508129,3
All the,bowls,BOWLS,All the bowls from the empty tables are cleared up.,2,112,705,2,1.6440677966101696,0.8662784426222078,0.0093457943925233,4.672828834461906,-0.1682242990654205,3.1577182478225123,1.2561729302335525,-1.3430364731704103,-1.28773094849153,-1.4348013834898223,-1.1313504498790612,-1.4202014082450132,174.76190476190476,202.57142857142856,205.8095238095238,232.66666666666663,264.5238095238095,11.227191925048828,1.3778415458762163,12.518999999999998,1.237,12.225690680506537,12.929107400565286,13.142441909431186,2.385685389000201,1.4314365618361435,1.2396841830468783,0,0,11.297634563137816,0,11.074108813665752,0,10.418569404826265,0,11.092887356446072,0,12.537128093285837,0,12.884194935050251,0,12.669118985828048,4.709530201312334,5
Edward washed his hands and flicked water at,Bob.,BOB,Edward washed his hands and flicked water at Bob.,8,106,663,2,2.3559322033898304,1.2284376377362958,0.0103092783505154,4.574710978503383,-0.2061855670103093,2.4595363397498344,0.5768341303568283,1.4039724685887571,1.2757136041209811,1.507638889980801,1.5714948035421823,2.1317888252847426,200.1904761904762,302.7619047619048,367.8095238095238,837.9047619047619,335.5138888888889,11.931611061096191,7.461404700927096,22.544000000000004,7.429000000000002,12.15838611823832,11.862895373254393,11.927736169473109,6.764488434496048,6.607313976048275,6.967161974381384,1,1,17.073611391266883,1,15.887124704556284,1,16.907071841681436,1,16.913697347799335,1,15.85821757603732,1,17.100662540303162,1,16.866028461283047,8.448057452581375,4
They're riding out to meet,them.,THEM,They're riding out to meet them.,5,31,143,2,3.406779661016949,1.0686543918565845,0.0673076923076923,2.6984807500860595,-0.0288461538461538,3.125441604851758,1.0177157500562728,1.6818747883096083,0.2043067390720049,0.3506671536766672,0.7082502801592151,1.569860641966649,213.23809523809524,309.8095238095238,353.9047619047619,568.3809523809524,270.2638888888889,4.287269115447998,3.6425283972422378,14.775999999999996,3.437000000000001,3.4970050582828467,3.248003506326471,1.80354812837454,2.360495108082846,2.433947572549356,2.2373781857455475,1,1,11.97594133490479,1,11.056118180327228,1,11.684922411439986,1,11.109325748182108,1,9.040072072283923,1,11.075938401496732,1,13.04274945698974,11.415533118961578,5
Now the man is coming who will give it,back,BACK,Now the man is coming who will give it back to me.,9,170,1294,2,3.288135593220339,0.9294204248482348,0.0104166666666666,4.564348191467836,-0.3125,2.377234173922012,-0.0535907199238415,0.0936862607266655,-0.0223783886148816,-0.1861658091695544,0.6073406278377488,0.5316865413717535,193.11627906976744,217.67441860465115,229.95348837209303,396.09302325581393,263.3181818181818,4.787009716033936,2.189030153684559,6.4809999999999945,2.91,6.411248855379832,3.651853905786696,3.5004128842204785,2.9002440797315803,2.3049107039379697,2.334683129190383,0,0,2.955630180739958,0,3.643455832085557,0,2.532695797666805,0,2.891815552444616,0,3.0180183966843765,0,2.537902301878707,0,3.068135919418116,11.537296074503667,4
I was thinking of getting,the,THE,I was thinking of getting the band together again.,5,94,564,2,3.8983050847457625,0.9947260106949098,0.0095238095238095,4.653960350157523,-0.3999999999999999,2.621002084008489,-1.2495173181916692,-1.1328089043924494,0.0371459962969476,-1.178445950602039,0.5275862632657994,0.7965888017992839,78.0,78.0,78.0,78.0,266.44,2.4352030754089355,1.526077192376153,2.3149999999999977,1.5589999999999993,2.5396592541687126,2.424207637605992,2.375715195547537,1.828386113772666,1.4450010906189714,1.6378425921572226,0,0,3.073447439775076,0,3.0487906505457776,0,2.713177124190908,0,2.9586380743497678,0,3.0301446061181405,0,2.54042473650012,0,2.4004715795824723,14.222246857765809,3
The,dead,DEAD,The dead must not kill the living.,1,55,280,2,2.016949152542373,0.937559661066758,0.008,4.828313737302301,-0.104,3.7229265929573168,0.0282503703614658,-1.9264692398137868,-1.232334335927259,-1.1208569249192284,-1.345793810419061,-0.6884190791713546,136.85714285714286,193.8095238095238,196.95238095238096,217.52380952380952,247.82666666666665,8.211609840393066,0.7244323953669292,7.861,0.7069999999999999,7.793421609151367,7.977144873721362,7.9393364264944,0.5951629844967289,0.7110175534507244,0.7109991327699804,0,0,9.01653433627448,0,8.362840690971362,0,8.509317600340388,0,8.632497461492106,0,8.967832705473137,0,9.656452642057044,0,9.210355240302372,10.038804849483757,4
She saw the throwing knife in his,hand.,HAND,She saw the throwing knife in his hand.,7,75,422,2,4.338983050847458,0.8829841544156682,0.42,0.8675005677047231,0.35,2.442529362049392,0.9301619167171392,0.7631548739657086,2.170576650471914,0.4645915536384125,1.6159061133151962,2.1656336100950324,135.04761904761904,146.85714285714286,188.28571428571428,304.95238095238096,296.9054054054054,4.723629474639893,1.3571799864130674,15.488999999999995,1.6620000000000008,4.030145610714689,3.5367707028388544,1.4612066845034637,0.5350724213248633,0.5598988937975251,0.5216368373072431,1,1,8.644768502951909,1,8.352809926869474,1,8.54542577707143,1,7.677140535473252,1,7.57515748576611,1,7.93382847386227,1,8.852849586236232,9.565353936588249,5
